,state,county,Risk,county,,,,0
41,Alabama,Limestone,0.588749528,Limestone,,,,0.588749528
42,Alabama,Lowndes,0.668005586,Lowndes,,,,0.668005586
43,Alabama,Macon,0.80680126,Macon,,,,0.80680126
44,Alabama,Madison,0.589433193,Madison,,,,0.589433193
45,Alabama,Marengo,0.670071721,Marengo,,,,0.670071721
46,Alabama,Marion,0.704949319,Marion,,,,0.704949319
47,Alabama,Marshall,0.489625216,Marshall,,,,0.489625216
48,Alabama,Mobile,0.56302917,Mobile,,,,0.56302917
49,Alabama,Monroe,0.673326373,Monroe,,,,0.673326373
50,Alabama,Montgomery,0.561166227,Montgomery,,,,0.561166227
51,Alabama,Morgan,0.540934145,Morgan,,,,0.540934145
52,Alabama,Perry,0.769532621,Perry,,,,0.769532621
53,Alabama,Pickens,0.680122733,Pickens,,,,0.680122733
54,Alabama,Pike,0.647707343,Pike,,,,0.647707343
55,Alabama,Randolph,0.633525193,Randolph,,,,0.633525193
56,Alabama,Russell,0.640993953,Russell,,,,0.640993953
57,Alabama,St.,0.596199036,St.,,,,0.596199036
58,Alabama,Shelby,0.591845632,Shelby,,,,0.591845632
59,Alabama,Sumter,0.759299815,Sumter,,,,0.759299815
60,Alabama,Talladega,0.691934168,Talladega,,,,0.691934168
61,Alabama,Tallapoosa,0.662237585,Tallapoosa,,,,0.662237585
62,Alabama,Tuscaloosa,0.570603371,Tuscaloosa,,,,0.570603371
63,Alabama,Walker,0.648505211,Walker,,,,0.648505211
64,Alabama,Washington,0.698198199,Washington,,,,0.698198199
65,Alabama,Wilcox,0.768162012,Wilcox,,,,0.768162012
66,Alabama,Winston,0.695666015,Winston,,,,0.695666015
67,Alaska,Aleutians,0.529781699,Aleutians,,,,0.529781699
68,Alaska,Aleutians,0.315875351,Aleutians,,,,0.315875351
69,Alaska,Anchorage,0.357561797,Anchorage,,,,0.357561797
70,Alaska,Bethel,0.222532094,Bethel,,,,0.222532094
71,Alaska,Bristol,0.489513308,Bristol,,,,0.489513308
72,Alaska,Denali,0.495946884,Denali,,,,0.495946884
73,Alaska,Dillingham,0.270979464,Dillingham,,,,0.270979464
74,Alaska,Fairbanks,0.355856299,Fairbanks,,,,0.355856299
75,Alaska,Haines,0.563688278,Haines,,,,0.563688278
76,Alaska,Hoonah-Angoon,0.57568872,Hoonah-Angoon,,,,0.57568872
77,Alaska,Juneau,0.501559556,Juneau,,,,0.501559556
78,Alaska,Kenai,0.470467597,Kenai,,,,0.470467597
79,Alaska,Ketchikan,0.403120607,Ketchikan,,,,0.403120607
80,Alaska,Kodiak,0.267755389,Kodiak,,,,0.267755389
81,Alaska,Lake,0.389168113,Lake,,,,0.389168113
82,Alaska,Matanuska-Susitna,0.45233199,Matanuska-Susitna,,,,0.45233199
83,Alaska,Nome,0.228199199,Nome,,,,0.228199199
84,Alaska,North,0.230770648,North,,,,0.230770648
85,Alaska,Northwest,0.23521091,Northwest,,,,0.23521091
86,Alaska,Petersburg,0.432152212,Petersburg,,,,0.432152212
87,Alaska,Prince,0.537266195,Prince,,,,0.537266195
88,Alaska,Sitka,0.415910214,Sitka,,,,0.415910214
89,Alaska,Skagway,0.491834015,Skagway,,,,0.491834015
90,Alaska,Southeast,0.300136983,Southeast,,,,0.300136983
91,Alaska,Valdez-Cordova,0.39024657,Valdez-Cordova,,,,0.39024657
92,Alaska,Wrangell,0.571611166,Wrangell,,,,0.571611166
93,Alaska,Yakutat,0.525515735,Yakutat,,,,0.525515735
94,Alaska,Yukon-Koyukuk,0.443920761,Yukon-Koyukuk,,,,0.443920761
95,Arizona,Apache,0.55952543,Apache,,,,0.55952543
96,Arizona,Cochise,0.496631205,Cochise,,,,0.496631205
97,Arizona,Coconino,0.438393325,Coconino,,,,0.438393325
98,Arizona,Gila,0.678462148,Gila,,,,0.678462148
99,Arizona,Graham,0.325080156,Graham,,,,0.325080156
100,Arizona,Greenlee,0.278940588,Greenlee,,,,0.278940588
101,Arizona,La,0.660243213,La,,,,0.660243213
102,Arizona,Maricopa,0.466413587,Maricopa,,,,0.466413587
103,Arizona,Mohave,0.687107563,Mohave,,,,0.687107563
104,Arizona,Navajo,0.505061507,Navajo,,,,0.505061507
105,Arizona,Pima,0.438335508,Pima,,,,0.438335508
106,Arizona,Pinal,0.546193242,Pinal,,,,0.546193242
107,Arizona,Santa,0.22625196,Santa,,,,0.22625196
108,Arizona,Yavapai,0.678104162,Yavapai,,,,0.678104162
109,Arizona,Yuma,0.359519601,Yuma,,,,0.359519601
110,Arkansas,Arkansas,0.65868175,Arkansas,,,,0.65868175
111,Arkansas,Ashley,0.572160661,Ashley,,,,0.572160661
112,Arkansas,Baxter,0.702607155,Baxter,,,,0.702607155
113,Arkansas,Benton,0.32561329,Benton,,,,0.32561329
114,Arkansas,Boone,0.486460239,Boone,,,,0.486460239
115,Arkansas,Bradley,0.551571548,Bradley,,,,0.551571548
116,Arkansas,Calhoun,0.679226339,Calhoun,,,,0.679226339
117,Arkansas,Carroll,0.459382653,Carroll,,,,0.459382653
118,Arkansas,Chicot,0.528138399,Chicot,,,,0.528138399
119,Arkansas,Clark,0.580161273,Clark,,,,0.580161273
120,Arkansas,Clay,0.573098958,Clay,,,,0.573098958
121,Arkansas,Cleburne,0.547331929,Cleburne,,,,0.547331929
122,Arkansas,Cleveland,0.655101776,Cleveland,,,,0.655101776
123,Arkansas,Columbia,0.684842587,Columbia,,,,0.684842587
124,Arkansas,Conway,0.599712849,Conway,,,,0.599712849
125,Arkansas,Craighead,0.434254825,Craighead,,,,0.434254825
126,Arkansas,Crawford,0.565583766,Crawford,,,,0.565583766
127,Arkansas,Crittenden,0.53260833,Crittenden,,,,0.53260833
128,Arkansas,Cross,0.555279076,Cross,,,,0.555279076
129,Arkansas,Dallas,0.498955905,Dallas,,,,0.498955905
130,Arkansas,Desha,0.54610616,Desha,,,,0.54610616
131,Arkansas,Drew,0.689817488,Drew,,,,0.689817488
132,Arkansas,Faulkner,0.482037604,Faulkner,,,,0.482037604
133,Arkansas,Franklin,0.547877073,Franklin,,,,0.547877073
134,Arkansas,Fulton,0.653676569,Fulton,,,,0.653676569
135,Arkansas,Garland,0.646093011,Garland,,,,0.646093011
136,Arkansas,Grant,0.587846637,Grant,,,,0.587846637
137,Arkansas,Greene,0.538452625,Greene,,,,0.538452625
138,Arkansas,Hempstead,0.570890307,Hempstead,,,,0.570890307
139,Arkansas,Hot,0.627529442,Hot,,,,0.627529442
140,Arkansas,Howard,0.467641741,Howard,,,,0.467641741
141,Arkansas,Independence,0.538857281,Independence,,,,0.538857281
142,Arkansas,Izard,0.655668974,Izard,,,,0.655668974
143,Arkansas,Jackson,0.714260757,Jackson,,,,0.714260757
144,Arkansas,Jefferson,0.631948888,Jefferson,,,,0.631948888
145,Arkansas,Johnson,0.388731956,Johnson,,,,0.388731956
146,Arkansas,Lafayette,0.801917136,Lafayette,,,,0.801917136
147,Arkansas,Lawrence,0.501194954,Lawrence,,,,0.501194954
148,Arkansas,Lee,0.669679761,Lee,,,,0.669679761
149,Arkansas,Lincoln,0.551004529,Lincoln,,,,0.551004529
150,Arkansas,Little,0.691355228,Little,,,,0.691355228
151,Arkansas,Logan,0.631317437,Logan,,,,0.631317437
152,Arkansas,Lonoke,0.454448432,Lonoke,,,,0.454448432
153,Arkansas,Madison,0.526707172,Madison,,,,0.526707172
154,Arkansas,Marion,0.734398365,Marion,,,,0.734398365
155,Arkansas,Miller,0.56164223,Miller,,,,0.56164223
156,Arkansas,Mississippi,0.528656304,Mississippi,,,,0.528656304
157,Arkansas,Monroe,0.648879707,Monroe,,,,0.648879707
158,Arkansas,Montgomery,0.693390608,Montgomery,,,,0.693390608
159,Arkansas,Nevada,0.596971393,Nevada,,,,0.596971393
160,Arkansas,Newton,0.573140085,Newton,,,,0.573140085
161,Arkansas,Ouachita,0.648652732,Ouachita,,,,0.648652732
162,Arkansas,Perry,0.603214622,Perry,,,,0.603214622
163,Arkansas,Phillips,0.564671457,Phillips,,,,0.564671457
164,Arkansas,Pike,0.570255101,Pike,,,,0.570255101
165,Arkansas,Poinsett,0.615535319,Poinsett,,,,0.615535319
166,Arkansas,Polk,0.568836093,Polk,,,,0.568836093
167,Arkansas,Pope,0.526668668,Pope,,,,0.526668668
168,Arkansas,Prairie,0.639124811,Prairie,,,,0.639124811
169,Arkansas,Pulaski,0.491272211,Pulaski,,,,0.491272211
170,Arkansas,Randolph,0.598893106,Randolph,,,,0.598893106
171,Arkansas,St.,0.661506534,St.,,,,0.661506534
172,Arkansas,Saline,0.533336878,Saline,,,,0.533336878
173,Arkansas,Scott,0.592787385,Scott,,,,0.592787385
174,Arkansas,Searcy,0.614387989,Searcy,,,,0.614387989
175,Arkansas,Sebastian,0.410036802,Sebastian,,,,0.410036802
176,Arkansas,Sevier,0.316506177,Sevier,,,,0.316506177
177,Arkansas,Sharp,0.680713654,Sharp,,,,0.680713654
178,Arkansas,Stone,0.722914815,Stone,,,,0.722914815
179,Arkansas,Union,0.518624187,Union,,,,0.518624187
180,Arkansas,Van,0.597876191,Van,,,,0.597876191
181,Arkansas,Washington,0.330214709,Washington,,,,0.330214709
182,Arkansas,White,0.520222962,White,,,,0.520222962
183,Arkansas,Woodruff,0.741926908,Woodruff,,,,0.741926908
184,Arkansas,Yell,0.473742634,Yell,,,,0.473742634
185,California,Alameda,0.459513903,Alameda,,,,0.459513903
186,California,Alpine,0.590533853,Alpine,,,,0.590533853
187,California,Amador,0.667681634,Amador,,,,0.667681634
188,California,Butte,0.53698349,Butte,,,,0.53698349
189,California,Calaveras,0.618371785,Calaveras,,,,0.618371785
190,California,Colusa,0.409236044,Colusa,,,,0.409236044
191,California,Contra,0.437500894,Contra,,,,0.437500894
192,California,Del,0.450816423,Del,,,,0.450816423
193,California,El,0.60261488,El,,,,0.60261488
194,California,Fresno,0.229087844,Fresno,,,,0.229087844
195,California,Glenn,0.289685845,Glenn,,,,0.289685845
196,California,Humboldt,0.540712893,Humboldt,,,,0.540712893
197,California,Imperial,0.239557058,Imperial,,,,0.239557058
198,California,Inyo,0.492569327,Inyo,,,,0.492569327
199,California,Kern,0.261110485,Kern,,,,0.261110485
200,California,Kings,0.276551545,Kings,,,,0.276551545
201,California,Lake,0.499455988,Lake,,,,0.499455988
202,California,Lassen,0.599870205,Lassen,,,,0.599870205
203,California,Los,0.475123733,Los,,,,0.475123733
204,California,Madera,0.292831987,Madera,,,,0.292831987
205,California,Marin,0.485963672,Marin,,,,0.485963672
206,California,Mariposa,0.573488414,Mariposa,,,,0.573488414
207,California,Mendocino,0.395663798,Mendocino,,,,0.395663798
208,California,Merced,0.256837904,Merced,,,,0.256837904
209,California,Modoc,0.655245304,Modoc,,,,0.655245304
210,California,Mono,0.43785879,Mono,,,,0.43785879
211,California,Monterey,0.21839121,Monterey,,,,0.21839121
212,California,Napa,0.39808026,Napa,,,,0.39808026
213,California,Nevada,0.616688609,Nevada,,,,0.616688609
214,California,Orange,0.401045471,Orange,,,,0.401045471
215,California,Placer,0.511766851,Placer,,,,0.511766851
216,California,Plumas,0.690379381,Plumas,,,,0.690379381
217,California,Riverside,0.408892304,Riverside,,,,0.408892304
218,California,Sacramento,0.469505787,Sacramento,,,,0.469505787
219,California,San,0.2618756,San,,,,0.2618756
220,California,San,0.316387892,San,,,,0.316387892
221,California,San,0.459205002,San,,,,0.459205002
222,California,San,0.541411579,San,,,,0.541411579
223,California,San,0.26661247,San,,,,0.26661247
224,California,San,0.461528361,San,,,,0.461528361
225,California,San,0.4268668,San,,,,0.4268668
226,California,Santa,0.244082347,Santa,,,,0.244082347
227,California,Santa,0.397534281,Santa,,,,0.397534281
228,California,Santa,0.380601019,Santa,,,,0.380601019
229,California,Shasta,0.53617692,Shasta,,,,0.53617692
230,California,Sierra,0.614419699,Sierra,,,,0.614419699
231,California,Siskiyou,0.621695459,Siskiyou,,,,0.621695459
232,California,Solano,0.457973957,Solano,,,,0.457973957
233,California,Sonoma,0.456514269,Sonoma,,,,0.456514269
234,California,Stanislaus,0.314889908,Stanislaus,,,,0.314889908
235,California,Sutter,0.321442187,Sutter,,,,0.321442187
236,California,Tehama,0.413164973,Tehama,,,,0.413164973
237,California,Trinity,0.605156124,Trinity,,,,0.605156124
238,California,Tulare,0.224739939,Tulare,,,,0.224739939
239,California,Tuolumne,0.620923102,Tuolumne,,,,0.620923102
240,California,Ventura,0.371525198,Ventura,,,,0.371525198
241,California,Yolo,0.361674666,Yolo,,,,0.361674666
242,California,Yuba,0.387418598,Yuba,,,,0.387418598
243,Colorado,Adams,0.232290462,Adams,,,,0.232290462
244,Colorado,Alamosa,0.269413799,Alamosa,,,,0.269413799
245,Colorado,Arapahoe,0.34698835,Arapahoe,,,,0.34698835
246,Colorado,Archuleta,0.403490037,Archuleta,,,,0.403490037
247,Colorado,Baca,0.512527168,Baca,,,,0.512527168
248,Colorado,Bent,0.333299994,Bent,,,,0.333299994
249,Colorado,Boulder,0.413677305,Boulder,,,,0.413677305
250,Colorado,Broomfield,0.459102631,Broomfield,,,,0.459102631
251,Colorado,Chaffee,0.474422306,Chaffee,,,,0.474422306
252,Colorado,Cheyenne,0.393739313,Cheyenne,,,,0.393739313
253,Colorado,Clear,0.549179018,Clear,,,,0.549179018
254,Colorado,Conejos,0.274020195,Conejos,,,,0.274020195
255,Colorado,Costilla,0.385399222,Costilla,,,,0.385399222
256,Colorado,Crowley,0.374904513,Crowley,,,,0.374904513
257,Colorado,Custer,0.518443704,Custer,,,,0.518443704
258,Colorado,Delta,0.363757819,Delta,,,,0.363757819
259,Colorado,Denver,0.406606525,Denver,,,,0.406606525
260,Colorado,Dolores,0.458760351,Dolores,,,,0.458760351
261,Colorado,Douglas,0.43835929,Douglas,,,,0.43835929
262,Colorado,Eagle,0.299817979,Eagle,,,,0.299817979
263,Colorado,Elbert,0.45266369,Elbert,,,,0.45266369
264,Colorado,El,0.33999002,El,,,,0.33999002
265,Colorado,Fremont,0.419195771,Fremont,,,,0.419195771
266,Colorado,Garfield,0.230201781,Garfield,,,,0.230201781
267,Colorado,Gilpin,0.505966127,Gilpin,,,,0.505966127
268,Colorado,Grand,0.391051948,Grand,,,,0.391051948
269,Colorado,Gunnison,0.451941103,Gunnison,,,,0.451941103
270,Colorado,Hinsdale,0.533931971,Hinsdale,,,,0.533931971
271,Colorado,Huerfano,0.468029141,Huerfano,,,,0.468029141
272,Colorado,Jackson,0.450821072,Jackson,,,,0.450821072
273,Colorado,Jefferson,0.478206009,Jefferson,,,,0.478206009
274,Colorado,Kiowa,0.459135681,Kiowa,,,,0.459135681
275,Colorado,Kit,0.276641965,Kit,,,,0.276641965
276,Colorado,Lake,0.302442938,Lake,,,,0.302442938
277,Colorado,La,0.422670603,La,,,,0.422670603
278,Colorado,Larimer,0.47508204,Larimer,,,,0.47508204
279,Colorado,Las,0.360307246,Las,,,,0.360307246
280,Colorado,Lincoln,0.290620953,Lincoln,,,,0.290620953
281,Colorado,Logan,0.419072002,Logan,,,,0.419072002
282,Colorado,Mesa,0.41748479,Mesa,,,,0.41748479
283,Colorado,Mineral,0.556575716,Mineral,,,,0.556575716
284,Colorado,Moffat,0.261129946,Moffat,,,,0.261129946
285,Colorado,Montezuma,0.461218476,Montezuma,,,,0.461218476
286,Colorado,Montrose,0.319288552,Montrose,,,,0.319288552
287,Colorado,Morgan,0.221023664,Morgan,,,,0.221023664
288,Colorado,Otero,0.319618702,Otero,,,,0.319618702
289,Colorado,Ouray,0.536757827,Ouray,,,,0.536757827
290,Colorado,Park,0.505958796,Park,,,,0.505958796
291,Colorado,Phillips,0.287618846,Phillips,,,,0.287618846
292,Colorado,Pitkin,0.484560728,Pitkin,,,,0.484560728
293,Colorado,Prowers,0.296015948,Prowers,,,,0.296015948
294,Colorado,Pueblo,0.352784663,Pueblo,,,,0.352784663
295,Colorado,Rio,0.350803673,Rio,,,,0.350803673
296,Colorado,Rio,0.278253615,Rio,,,,0.278253615
297,Colorado,Routt,0.481852055,Routt,,,,0.481852055
298,Colorado,Saguache,0.381955326,Saguache,,,,0.381955326
299,Colorado,San,0.477908403,San,,,,0.477908403
300,Colorado,San,0.394425571,San,,,,0.394425571
301,Colorado,Sedgwick,0.550808668,Sedgwick,,,,0.550808668
302,Colorado,Summit,0.419580728,Summit,,,,0.419580728
303,Colorado,Teller,0.475201637,Teller,,,,0.475201637
304,Colorado,Washington,0.49649334,Washington,,,,0.49649334
305,Colorado,Weld,0.265081704,Weld,,,,0.265081704
306,Colorado,Yuma,0.253792644,Yuma,,,,0.253792644
307,Connecticut,Fairfield,0.446132243,Fairfield,,,,0.446132243
308,Connecticut,Hartford,0.444339365,Hartford,,,,0.444339365
309,Connecticut,Litchfield,0.489889562,Litchfield,,,,0.489889562
310,Connecticut,Middlesex,0.580177665,Middlesex,,,,0.580177665
311,Connecticut,New,0.490155011,New,,,,0.490155011
312,Connecticut,New,0.461097479,New,,,,0.461097479
313,Connecticut,Tolland,0.567981064,Tolland,,,,0.567981064
314,Connecticut,Windham,0.452031344,Windham,,,,0.452031344
315,Delaware,Kent,0.535961509,Kent,,,,0.535961509
316,Delaware,New,0.534398675,New,,,,0.534398675
317,Delaware,Sussex,0.543805897,Sussex,,,,0.543805897
318,District of Columbia,District,0.597580254,District,,,,0.597580254
319,Florida,Alachua,0.594527245,Alachua,,,,0.594527245
320,Florida,Baker,0.591929197,Baker,,,,0.591929197
321,Florida,Bay,0.586411536,Bay,,,,0.586411536
322,Florida,Bradford,0.615023851,Bradford,,,,0.615023851
323,Florida,Brevard,0.684042037,Brevard,,,,0.684042037
324,Florida,Broward,0.515312612,Broward,,,,0.515312612
325,Florida,Calhoun,0.675507545,Calhoun,,,,0.675507545
326,Florida,Charlotte,0.760136664,Charlotte,,,,0.760136664
327,Florida,Citrus,0.75188446,Citrus,,,,0.75188446
328,Florida,Clay,0.625333369,Clay,,,,0.625333369
329,Florida,Collier,0.456295162,Collier,,,,0.456295162
330,Florida,Columbia,0.69714576,Columbia,,,,0.69714576
331,Florida,DeSoto,0.518078148,DeSoto,,,,0.518078148
332,Florida,Dixie,0.668830037,Dixie,,,,0.668830037
333,Florida,Duval,0.567656696,Duval,,,,0.567656696
334,Florida,Escambia,0.660868526,Escambia,,,,0.660868526
335,Florida,Flagler,0.680867851,Flagler,,,,0.680867851
336,Florida,Franklin,0.634177268,Franklin,,,,0.634177268
337,Florida,Gadsden,0.672730684,Gadsden,,,,0.672730684
338,Florida,Gilchrist,0.694965065,Gilchrist,,,,0.694965065
339,Florida,Glades,0.746658683,Glades,,,,0.746658683
340,Florida,Gulf,0.613387942,Gulf,,,,0.613387942
341,Florida,Hamilton,0.671446383,Hamilton,,,,0.671446383
342,Florida,Hardee,0.346250832,Hardee,,,,0.346250832
343,Florida,Hendry,0.303094596,Hendry,,,,0.303094596
344,Florida,Hernando,0.725428224,Hernando,,,,0.725428224
345,Florida,Highlands,0.657133579,Highlands,,,,0.657133579
346,Florida,Hillsborough,0.436447203,Hillsborough,,,,0.436447203
347,Florida,Holmes,0.631018102,Holmes,,,,0.631018102
348,Florida,Indian,0.721099257,Indian,,,,0.721099257
349,Florida,Jackson,0.666830719,Jackson,,,,0.666830719
350,Florida,Jefferson,0.675858676,Jefferson,,,,0.675858676
351,Florida,Lafayette,0.570093572,Lafayette,,,,0.570093572
352,Florida,Lake,0.65546906,Lake,,,,0.65546906
353,Florida,Lee,0.564669728,Lee,,,,0.564669728
354,Florida,Leon,0.568960369,Leon,,,,0.568960369
355,Florida,Levy,0.728809536,Levy,,,,0.728809536
356,Florida,Liberty,0.655207574,Liberty,,,,0.655207574
357,Florida,Madison,0.702841699,Madison,,,,0.702841699
358,Florida,Manatee,0.594037831,Manatee,,,,0.594037831
359,Florida,Marion,0.684341788,Marion,,,,0.684341788
360,Florida,Martin,0.549023271,Martin,,,,0.549023271
361,Florida,Miami-Dade,0.294793308,Miami-Dade,,,,0.294793308
362,Florida,Monroe,0.526934981,Monroe,,,,0.526934981
363,Florida,Nassau,0.670173764,Nassau,,,,0.670173764
364,Florida,Okaloosa,0.582445741,Okaloosa,,,,0.582445741
365,Florida,Okeechobee,0.547714233,Okeechobee,,,,0.547714233
366,Florida,Orange,0.409437567,Orange,,,,0.409437567
367,Florida,Osceola,0.44278878,Osceola,,,,0.44278878
368,Florida,Palm,0.602392673,Palm,,,,0.602392673
369,Florida,Pasco,0.647689521,Pasco,,,,0.647689521
370,Florida,Pinellas,0.692196906,Pinellas,,,,0.692196906
371,Florida,Polk,0.547621667,Polk,,,,0.547621667
372,Florida,Putnam,0.700763881,Putnam,,,,0.700763881
373,Florida,St.,0.587471008,St.,,,,0.587471008
374,Florida,St.,0.593076646,St.,,,,0.593076646
375,Florida,Santa,0.624278605,Santa,,,,0.624278605
376,Florida,Sarasota,0.693439901,Sarasota,,,,0.693439901
377,Florida,Seminole,0.55428791,Seminole,,,,0.55428791
378,Florida,Sumter,0.785836935,Sumter,,,,0.785836935
379,Florida,Suwannee,0.654878855,Suwannee,,,,0.654878855
380,Florida,Taylor,0.680962503,Taylor,,,,0.680962503
381,Florida,Union,0.64104712,Union,,,,0.64104712
382,Florida,Volusia,0.648345113,Volusia,,,,0.648345113
383,Florida,Wakulla,0.549734473,Wakulla,,,,0.549734473
384,Florida,Walton,0.581504464,Walton,,,,0.581504464
385,Florida,Washington,0.642719865,Washington,,,,0.642719865
386,Georgia,Appling,0.496077657,Appling,,,,0.496077657
387,Georgia,Atkinson,0.389656931,Atkinson,,,,0.389656931
388,Georgia,Bacon,0.485637575,Bacon,,,,0.485637575
389,Georgia,Baker,0.632927299,Baker,,,,0.632927299
390,Georgia,Baldwin,0.510132492,Baldwin,,,,0.510132492
391,Georgia,Banks,0.413691789,Banks,,,,0.413691789
392,Georgia,Barrow,0.41679281,Barrow,,,,0.41679281
393,Georgia,Bartow,0.41219753,Bartow,,,,0.41219753
394,Georgia,Ben,0.506109953,Ben,,,,0.506109953
395,Georgia,Berrien,0.410045236,Berrien,,,,0.410045236
396,Georgia,Bibb,0.475391567,Bibb,,,,0.475391567
397,Georgia,Bleckley,0.48305431,Bleckley,,,,0.48305431
398,Georgia,Brantley,0.389843464,Brantley,,,,0.389843464
399,Georgia,Brooks,0.527244925,Brooks,,,,0.527244925
400,Georgia,Bryan,0.319929868,Bryan,,,,0.319929868
401,Georgia,Bulloch,0.546876669,Bulloch,,,,0.546876669
402,Georgia,Burke,0.49416706,Burke,,,,0.49416706
403,Georgia,Butts,0.466049165,Butts,,,,0.466049165
404,Georgia,Calhoun,0.650169313,Calhoun,,,,0.650169313
405,Georgia,Camden,0.504390121,Camden,,,,0.504390121
406,Georgia,Candler,0.3904998,Candler,,,,0.3904998
407,Georgia,Carroll,0.433196217,Carroll,,,,0.433196217
408,Georgia,Catoosa,0.522280157,Catoosa,,,,0.522280157
409,Georgia,Charlton,0.571344376,Charlton,,,,0.571344376
410,Georgia,Chatham,0.460857391,Chatham,,,,0.460857391
411,Georgia,Chattahoochee,0.320156217,Chattahoochee,,,,0.320156217
412,Georgia,Chattooga,0.415185332,Chattooga,,,,0.415185332
413,Georgia,Cherokee,0.412089556,Cherokee,,,,0.412089556
414,Georgia,Clarke,0.41991204,Clarke,,,,0.41991204
415,Georgia,Clay,0.680699885,Clay,,,,0.680699885
416,Georgia,Clayton,0.366491258,Clayton,,,,0.366491258
417,Georgia,Clinch,0.634485364,Clinch,,,,0.634485364
418,Georgia,Cobb,0.410482615,Cobb,,,,0.410482615
419,Georgia,Coffee,0.375418514,Coffee,,,,0.375418514
420,Georgia,Colquitt,0.380077422,Colquitt,,,,0.380077422
421,Georgia,Columbia,0.458865225,Columbia,,,,0.458865225
422,Georgia,Cook,0.517285526,Cook,,,,0.517285526
423,Georgia,Coweta,0.401780814,Coweta,,,,0.401780814
424,Georgia,Crawford,0.635964274,Crawford,,,,0.635964274
425,Georgia,Crisp,0.534427464,Crisp,,,,0.534427464
426,Georgia,Dade,0.618287683,Dade,,,,0.618287683
427,Georgia,Dawson,0.507933259,Dawson,,,,0.507933259
428,Georgia,Decatur,0.428460985,Decatur,,,,0.428460985
429,Georgia,DeKalb,0.425026774,DeKalb,,,,0.425026774
430,Georgia,Dodge,0.555433154,Dodge,,,,0.555433154
431,Georgia,Dooly,0.593310118,Dooly,,,,0.593310118
432,Georgia,Dougherty,0.622449636,Dougherty,,,,0.622449636
433,Georgia,Douglas,0.403682381,Douglas,,,,0.403682381
434,Georgia,Early,0.615977287,Early,,,,0.615977287
435,Georgia,Echols,0.324799985,Echols,,,,0.324799985
436,Georgia,Effingham,0.373293936,Effingham,,,,0.373293936
437,Georgia,Elbert,0.416056931,Elbert,,,,0.416056931
438,Georgia,Emanuel,0.493541509,Emanuel,,,,0.493541509
439,Georgia,Evans,0.330346167,Evans,,,,0.330346167
440,Georgia,Fannin,0.567363501,Fannin,,,,0.567363501
441,Georgia,Fayette,0.494302005,Fayette,,,,0.494302005
442,Georgia,Floyd,0.365389019,Floyd,,,,0.365389019
443,Georgia,Forsyth,0.387447059,Forsyth,,,,0.387447059
444,Georgia,Franklin,0.456872225,Franklin,,,,0.456872225
445,Georgia,Fulton,0.46861726,Fulton,,,,0.46861726
446,Georgia,Gilmer,0.557406902,Gilmer,,,,0.557406902
447,Georgia,Glascock,0.536584735,Glascock,,,,0.536584735
448,Georgia,Glynn,0.504438877,Glynn,,,,0.504438877
449,Georgia,Gordon,0.361437857,Gordon,,,,0.361437857
450,Georgia,Grady,0.535762787,Grady,,,,0.535762787
451,Georgia,Greene,0.537713289,Greene,,,,0.537713289
452,Georgia,Gwinnett,0.277855128,Gwinnett,,,,0.277855128
453,Georgia,Habersham,0.298017561,Habersham,,,,0.298017561
454,Georgia,Hall,0.236593992,Hall,,,,0.236593992
455,Georgia,Hancock,0.68933934,Hancock,,,,0.68933934
456,Georgia,Haralson,0.400261939,Haralson,,,,0.400261939
457,Georgia,Harris,0.57198149,Harris,,,,0.57198149
458,Georgia,Hart,0.443598866,Hart,,,,0.443598866
459,Georgia,Heard,0.511862576,Heard,,,,0.511862576
460,Georgia,Henry,0.389707327,Henry,,,,0.389707327
461,Georgia,Houston,0.380407274,Houston,,,,0.380407274
462,Georgia,Irwin,0.604184747,Irwin,,,,0.604184747
463,Georgia,Jackson,0.370405406,Jackson,,,,0.370405406
464,Georgia,Jasper,0.442726463,Jasper,,,,0.442726463
465,Georgia,Jeff,0.539330482,Jeff,,,,0.539330482
466,Georgia,Jefferson,0.576241016,Jefferson,,,,0.576241016
467,Georgia,Jenkins,0.542098522,Jenkins,,,,0.542098522
468,Georgia,Johnson,0.499723762,Johnson,,,,0.499723762
469,Georgia,Jones,0.641407788,Jones,,,,0.641407788
470,Georgia,Lamar,0.634263635,Lamar,,,,0.634263635
471,Georgia,Lanier,0.716749966,Lanier,,,,0.716749966
472,Georgia,Laurens,0.50216037,Laurens,,,,0.50216037
473,Georgia,Lee,0.54110539,Lee,,,,0.54110539
474,Georgia,Liberty,0.401260108,Liberty,,,,0.401260108
475,Georgia,Lincoln,0.595636487,Lincoln,,,,0.595636487
476,Georgia,Long,0.397351474,Long,,,,0.397351474
477,Georgia,Lowndes,0.459893852,Lowndes,,,,0.459893852
478,Georgia,Lumpkin,0.47667712,Lumpkin,,,,0.47667712
479,Georgia,McDuffie,0.543944538,McDuffie,,,,0.543944538
480,Georgia,McIntosh,0.649536192,McIntosh,,,,0.649536192
481,Georgia,Macon,0.62815237,Macon,,,,0.62815237
482,Georgia,Madison,0.497259676,Madison,,,,0.497259676
483,Georgia,Marion,0.674690545,Marion,,,,0.674690545
484,Georgia,Meriwether,0.579493761,Meriwether,,,,0.579493761
485,Georgia,Miller,0.578147769,Miller,,,,0.578147769
